No.;Time;;TIME 1;TIME 2;DELAY;DELAY 1;DELAY 2;JITTER
8661;56,290658;;56,290658;56,293076;0,002418;0,002418;0;-0,002418
8662;56,293076;;56,293076;56,293076;0;0;-0,005784;-0,005784
8663;56,293076;;56,293076;56,293076;0;-0,005784;0,005784;0,011568
8664;56,293076;;56,293076;56,29886;0,005784;0,005784;-0,000695;-0,006479
8665;56,29886;;56,29886;56,29886;0;-0,000695;-0,002581;-0,001886
8666;56,29886;;56,29886;56,299555;0,000695;-0,002581;0,003276;0,005857
8667;56,299555;;56,299555;56,302831;0,003276;0,003276;-0,003874;-0,00715
8668;56,302831;;56,302831;56,302831;0;-0,003874;0,003874;0,007748
8669;56,302831;;56,302831;56,306705;0,003874;0,003874;-0,004187;-0,008061
8670;56,306705;;56,306705;56,306705;0;-0,004187;0,004187;0,008374
8671;56,306705;;56,306705;56,310892;0,004187;0,004187;0;-0,004187
8672;56,310892;;56,310892;56,310892;0;0;-0,002489;-0,002489
8673;56,310892;;56,310892;56,310892;0;-0,002489;0,002474;0,004963
8674;56,310892;;56,310892;56,313381;0,002489;0,002474;-0,001547;-0,004021
8675;56,313381;;56,313381;56,313396;1,50E-05;-0,001547;0,000124;0,001671
8676;56,313396;;56,313396;56,314958;0,001562;0,000124;0,000813;0,000689
8677;56,314958;;56,314958;56,316396;0,001438;0,000813;0,000625;-0,000188
8678;56,316396;;56,316396;56,317021;0,000625;0,000625;0;-0,000625
8679;56,317021;;56,317021;56,317021;0;0;-0,008321;-0,008321
8680;56,317021;;56,317021;56,317021;0;-0,008321;0,008321;0,016642
8681;56,317021;;56,317021;56,325342;0,008321;0,008321;-0,006107;-0,014428
8682;56,325342;;56,325342;56,325342;0;-0,006107;-0,047762;-0,041655
8683;56,325342;;56,325342;56,331449;0,006107;-0,047762;0,053869;0,101631
8684;56,331449;;56,331449;56,385318;0,053869;0,053869;-0,013107;-0,066976
8685;56,385318;;56,385318;56,385318;0;-0,013107;-0,260516;-0,247409
8686;56,385318;;56,385318;56,398425;0,013107;-0,260516;0,265696;0,526212
8687;56,398425;;56,398425;56,672048;0,273623;0,265696;0,007927;-0,257769
8688;56,672048;;56,672048;56,679975;0,007927;0,007927;0;-0,007927
8689;56,679975;;56,679975;56,679975;0;0;0;0
8690;56,679975;;56,679975;56,679975;0;0;-0,005413;-0,005413
8691;56,679975;;56,679975;56,679975;0;-0,005413;-0,002797;0,002616
8692;56,679975;;56,679975;56,685388;0,005413;-0,002797;0,00821;0,011007
8693;56,685388;;56,685388;56,693598;0,00821;0,00821;-0,006945;-0,015155
8694;56,693598;;56,693598;56,693598;0;-0,006945;0,000183;0,007128
8695;56,693598;;56,693598;56,700543;0,006945;0,000183;-0,01648;-0,016663
8696;56,700543;;56,700543;56,707305;0,006762;-0,01648;0,023242;0,039722
8697;56,707305;;56,707305;56,730547;0,023242;0,023242;0;-0,023242
8698;56,730547;;56,730547;56,730547;0;0;0;0
8699;56,730547;;56,730547;56,730547;0;0;-0,002892;-0,002892
8700;56,730547;;56,730547;56,730547;0;-0,002892;0,002892;0,005784
8701;56,730547;;56,730547;56,733439;0,002892;0,002892;0;-0,002892
8702;56,733439;;56,733439;56,733439;0;0;0;0
8703;56,733439;;56,733439;56,733439;0;0;0;0
8704;56,733439;;56,733439;56,733439;0;0;0;0
8705;56,733439;;56,733439;56,733439;0;0;0;0
8706;56,733439;;56,733439;56,733439;0;0;0;0
8707;56,733439;;56,733439;56,733439;0;0;0;0
8708;56,733439;;56,733439;56,733439;0;0;0;0
8709;56,733439;;56,733439;56,733439;0;0;-0,000487;-0,000487
8710;56,733439;;56,733439;56,733439;0;-0,000487;-0,004153;-0,003666
8711;56,733439;;56,733439;56,733926;0,000487;-0,004153;0,00464;0,008793
8712;56,733926;;56,733926;56,738566;0,00464;0,00464;0;-0,00464
8713;56,738566;;56,738566;56,738566;0;0;0;0
8714;56,738566;;56,738566;56,738566;0;0;0;0
8715;56,738566;;56,738566;56,738566;0;0;0;0
8716;56,738566;;56,738566;56,738566;0;0;0;0
8717;56,738566;;56,738566;56,738566;0;0;0;0
8718;56,738566;;56,738566;56,738566;0;0;0;0
8719;56,738566;;56,738566;56,738566;0;0;0;0
8720;56,738566;;56,738566;56,738566;0;0;-0,000314;-0,000314
8721;56,738566;;56,738566;56,738566;0;-0,000314;0,000314;0,000628
8722;56,738566;;56,738566;56,73888;0,000314;0,000314;-1,00E-04;-0,000414
8723;56,73888;;56,73888;56,73888;0;-1,00E-04;1,00E-04;0,0002
8724;56,73888;;56,73888;56,73898;1,00E-04;1,00E-04;0;-1,00E-04
8725;56,73898;;56,73898;56,73898;0;0;0;0
8726;56,73898;;56,73898;56,73898;0;0;-0,000174;-0,000174
8727;56,73898;;56,73898;56,73898;0;-0,000174;0,000174;0,000348
8728;56,73898;;56,73898;56,739154;0,000174;0,000174;0;-0,000174
8729;56,739154;;56,739154;56,739154;0;0;0;0
8730;56,739154;;56,739154;56,739154;0;0;0;0
8731;56,739154;;56,739154;56,739154;0;0;0;0
8732;56,739154;;56,739154;56,739154;0;0;0;0
8733;56,739154;;56,739154;56,739154;0;0;0;0
8734;56,739154;;56,739154;56,739154;0;0;0;0
8735;56,739154;;56,739154;56,739154;0;0;0;0
8736;56,739154;;56,739154;56,739154;0;0;0;0
8737;56,739154;;56,739154;56,739154;0;0;0;0
8738;56,739154;;56,739154;56,739154;0;0;-0,000162;-0,000162
8739;56,739154;;56,739154;56,739154;0;-0,000162;-0,000102;6,00E-05
8740;56,739154;;56,739154;56,739316;0,000162;-0,000102;6,00E-06;0,000108
8741;56,739316;;56,739316;56,73958;0,000264;6,00E-06;-0,00021;-0,000216
8742;56,73958;;56,73958;56,739838;0,000258;-0,00021;0,000468;0,000678
8743;56,739838;;56,739838;56,740306;0,000468;0,000468;0;-0,000468
8744;56,740306;;56,740306;56,740306;0;0;0;0
8745;56,740306;;56,740306;56,740306;0;0;0;0
8746;56,740306;;56,740306;56,740306;0;0;0;0
8747;56,740306;;56,740306;56,740306;0;0;0;0
8748;56,740306;;56,740306;56,740306;0;0;0;0
8749;56,740306;;56,740306;56,740306;0;0;0;0
8750;56,740306;;56,740306;56,740306;0;0;0;0
8751;56,740306;;56,740306;56,740306;0;0;-0,000258;-0,000258
8752;56,740306;;56,740306;56,740306;0;-0,000258;0,000258;0,000516
8753;56,740306;;56,740306;56,740564;0,000258;0,000258;-0,000116;-0,000374
8754;56,740564;;56,740564;56,740564;0;-0,000116;-0,001159;-0,001043
8755;56,740564;;56,740564;56,74068;0,000116;-0,001159;0,001275;0,002434
8756;56,74068;;56,74068;56,741955;0,001275;0,001275;0;-0,001275
8757;56,741955;;56,741955;56,741955;0;0;0;0
8758;56,741955;;56,741955;56,741955;0;0;0;0
8759;56,741955;;56,741955;56,741955;0;0;0;0
8760;56,741955;;56,741955;56,741955;0;0;0;0
8761;56,741955;;56,741955;56,741955;0;0;0;0
8762;56,741955;;56,741955;56,741955;0;0;0;0
8763;56,741955;;56,741955;56,741955;0;0;0;0
8764;56,741955;;56,741955;56,741955;0;0;-0,000227;-0,000227
8765;56,741955;;56,741955;56,741955;0;-0,000227;0,000227;0,000454
8766;56,741955;;56,741955;56,742182;0,000227;0,000227;-0,000182;-0,000409
8767;56,742182;;56,742182;56,742182;0;-0,000182;-0,001283;-0,001101
8768;56,742182;;56,742182;56,742364;0,000182;-0,001283;0,001465;0,002748
8769;56,742364;;56,742364;56,743829;0,001465;0,001465;0;-0,001465
8770;56,743829;;56,743829;56,743829;0;0;0;0
8771;56,743829;;56,743829;56,743829;0;0;0;0
8772;56,743829;;56,743829;56,743829;0;0;0;0
8773;56,743829;;56,743829;56,743829;0;0;0;0
8774;56,743829;;56,743829;56,743829;0;0;0;0
8775;56,743829;;56,743829;56,743829;0;0;0;0
8776;56,743829;;56,743829;56,743829;0;0;0;0
8777;56,743829;;56,743829;56,743829;0;0;-0,000212;-0,000212
8778;56,743829;;56,743829;56,743829;0;-0,000212;0,000212;0,000424
8779;56,743829;;56,743829;56,744041;0,000212;0,000212;-0,000127;-0,000339
8780;56,744041;;56,744041;56,744041;0;-0,000127;-0,001415;-0,001288
8781;56,744041;;56,744041;56,744168;0,000127;-0,001415;0,001542;0,002957
8782;56,744168;;56,744168;56,74571;0,001542;0,001542;0;-0,001542
8783;56,74571;;56,74571;56,74571;0;0;0;0
8784;56,74571;;56,74571;56,74571;0;0;0;0
8785;56,74571;;56,74571;56,74571;0;0;0;0
8786;56,74571;;56,74571;56,74571;0;0;0;0
8787;56,74571;;56,74571;56,74571;0;0;0;0
8788;56,74571;;56,74571;56,74571;0;0;0;0
8789;56,74571;;56,74571;56,74571;0;0;0;0
8790;56,74571;;56,74571;56,74571;0;0;-0,000223;-0,000223
8791;56,74571;;56,74571;56,74571;0;-0,000223;0,000223;0,000446
8792;56,74571;;56,74571;56,745933;0,000223;0,000223;-0,000136;-0,000359
8793;56,745933;;56,745933;56,745933;0;-0,000136;-0,000126;1,00E-05
8794;56,745933;;56,745933;56,746069;0,000136;-0,000126;6,70E-05;0,000193
8795;56,746069;;56,746069;56,746331;0,000262;6,70E-05;0,000195;0,000128
8796;56,746331;;56,746331;56,746526;0,000195;0,000195;0;-0,000195
8797;56,746526;;56,746526;56,746526;0;0;0;0
8798;56,746526;;56,746526;56,746526;0;0;0;0
8799;56,746526;;56,746526;56,746526;0;0;-0,014177;-0,014177
8800;56,746526;;56,746526;56,746526;0;-0,014177;0,013193;0,02737
8801;56,746526;;56,746526;56,760703;0,014177;0,013193;0,000984;-0,012209
8802;56,760703;;56,760703;56,761687;0,000984;0,000984;0;-0,000984
8803;56,761687;;56,761687;56,761687;0;0;0;0
8804;56,761687;;56,761687;56,761687;0;0;0;0
8805;56,761687;;56,761687;56,761687;0;0;-0,009191;-0,009191
8806;56,761687;;56,761687;56,761687;0;-0,009191;0,005372;0,014563
8807;56,761687;;56,761687;56,770878;0,009191;0,005372;-0,017151;-0,022523
8808;56,770878;;56,770878;56,774697;0,003819;-0,017151;0,02097;0,038121
8809;56,774697;;56,774697;56,795667;0,02097;0,02097;0;-0,02097
8810;56,795667;;56,795667;56,795667;0;0;-0,003567;-0,003567
8811;56,795667;;56,795667;56,795667;0;-0,003567;0,003567;0,007134
8812;56,795667;;56,795667;56,799234;0,003567;0,003567;0;-0,003567
8813;56,799234;;56,799234;56,799234;0;0;-0,009558;-0,009558
8814;56,799234;;56,799234;56,799234;0;-0,009558;-0,00468;0,004878
8815;56,799234;;56,799234;56,808792;0,009558;-0,00468;0,001224;0,005904
8816;56,808792;;56,808792;56,82303;0,014238;0,001224;0,009815;0,008591
8817;56,82303;;56,82303;56,836044;0,013014;0,009815;0,003199;-0,006616
8818;56,836044;;56,836044;56,839243;0,003199;0,003199;0;-0,003199
8819;56,839243;;56,839243;56,839243;0;0;-0,009387;-0,009387
8820;56,839243;;56,839243;56,839243;0;-0,009387;0,005213;0,0146
8821;56,839243;;56,839243;56,84863;0,009387;0,005213;0,002843;-0,00237
8822;56,84863;;56,84863;56,852804;0,004174;0,002843;0,001331;-0,001512
8823;56,852804;;56,852804;56,854135;0,001331;0,001331;0;-0,001331
8824;56,854135;;56,854135;56,854135;0;0;0;0
8825;56,854135;;56,854135;56,854135;0;0;0;0
8826;56,854135;;56,854135;56,854135;0;0;0;0
8827;56,854135;;56,854135;56,854135;0;0;-0,013724;-0,013724
8828;56,854135;;56,854135;56,854135;0;-0,013724;0,010237;0,023961
8829;56,854135;;56,854135;56,867859;0,013724;0,010237;0,003487;-0,00675
8830;56,867859;;56,867859;56,871346;0,003487;0,003487;0;-0,003487
8831;56,871346;;56,871346;56,871346;0;0;0;0
8832;56,871346;;56,871346;56,871346;0;0;0;0
8833;56,871346;;56,871346;56,871346;0;0;0;0
8834;56,871346;;56,871346;56,871346;0;0;0;0
8835;56,871346;;56,871346;56,871346;0;0;0;0
8836;56,871346;;56,871346;56,871346;0;0;-0,001208;-0,001208
8837;56,871346;;56,871346;56,871346;0;-0,001208;-0,006803;-0,005595
8838;56,871346;;56,871346;56,872554;0,001208;-0,006803;0,008011;0,014814
8839;56,872554;;56,872554;56,880565;0,008011;0,008011;0;-0,008011
8840;56,880565;;56,880565;56,880565;0;0;0;0
8841;56,880565;;56,880565;56,880565;0;0;0;0
8842;56,880565;;56,880565;56,880565;0;0;-0,000413;-0,000413
8843;56,880565;;56,880565;56,880565;0;-0,000413;-0,000717;-0,000304
8844;56,880565;;56,880565;56,880978;0,000413;-0,000717;0,00113;0,001847
8845;56,880978;;56,880978;56,882108;0,00113;0,00113;0;-0,00113
8846;56,882108;;56,882108;56,882108;0;0;-0,009371;-0,009371
8847;56,882108;;56,882108;56,882108;0;-0,009371;0,009371;0,018742
8848;56,882108;;56,882108;56,891479;0,009371;0,009371;0;-0,009371
8849;56,891479;;56,891479;56,891479;0;0;0;0
8850;56,891479;;56,891479;56,891479;0;0;0;0
8851;56,891479;;56,891479;56,891479;0;0;0;0
8852;56,891479;;56,891479;56,891479;0;0;0;0
8853;56,891479;;56,891479;56,891479;0;0;0;0
8854;56,891479;;56,891479;56,891479;0;0;0;0
8855;56,891479;;56,891479;56,891479;0;0;-0,000431;-0,000431
8856;56,891479;;56,891479;56,891479;0;-0,000431;-0,000889;-0,000458
8857;56,891479;;56,891479;56,89191;0,000431;-0,000889;0,00132;0,002209
8858;56,89191;;56,89191;56,89323;0,00132;0,00132;0;-0,00132
8859;56,89323;;56,89323;56,89323;0;0;0;0
8860;56,89323;;56,89323;56,89323;0;0;-0,000322;-0,000322
8861;56,89323;;56,89323;56,89323;0;-0,000322;-0,002004;-0,001682
8862;56,89323;;56,89323;56,893552;0,000322;-0,002004;0,002326;0,00433
8863;56,893552;;56,893552;56,895878;0,002326;0,002326;0;-0,002326
8864;56,895878;;56,895878;56,895878;0;0;-0,013653;-0,013653
8865;56,895878;;56,895878;56,895878;0;-0,013653;0,012677;0,02633
8866;56,895878;;56,895878;56,909531;0,013653;0,012677;0,000976;-0,011701
8867;56,909531;;56,909531;56,910507;0,000976;0,000976;0;-0,000976
8868;56,910507;;56,910507;56,910507;0;0;0;0
8869;56,910507;;56,910507;56,910507;0;0;0;0
8870;56,910507;;56,910507;56,910507;0;0;-0,001836;-0,001836
8871;56,910507;;56,910507;56,910507;0;-0,001836;0,001836;0,003672
8872;56,910507;;56,910507;56,912343;0,001836;0,001836;0;-0,001836
8873;56,912343;;56,912343;56,912343;0;0;0;0
8874;56,912343;;56,912343;56,912343;0;0;-0,001995;-0,001995
8875;56,912343;;56,912343;56,912343;0;-0,001995;0,001995;0,00399
8876;56,912343;;56,912343;56,914338;0,001995;0,001995;0;-0,001995
8877;56,914338;;56,914338;56,914338;0;0;0;0
8878;56,914338;;56,914338;56,914338;0;0;0;0
8879;56,914338;;56,914338;56,914338;0;0;-0,000305;-0,000305
8880;56,914338;;56,914338;56,914338;0;-0,000305;-0,001044;-0,000739
8881;56,914338;;56,914338;56,914643;0,000305;-0,001044;0,001349;0,002393
8882;56,914643;;56,914643;56,915992;0,001349;0,001349;0;-0,001349
8883;56,915992;;56,915992;56,915992;0;0;-0,002792;-0,002792
8884;56,915992;;56,915992;56,915992;0;-0,002792;0,000414;0,003206
8885;56,915992;;56,915992;56,918784;0,002792;0,000414;0,002378;0,001964
8886;56,918784;;56,918784;56,921162;0,002378;0,002378;-0,002371;-0,004749
8887;56,921162;;56,921162;56,921162;0;-0,002371;0,002371;0,004742
8888;56,921162;;56,921162;56,923533;0,002371;0,002371;-0,000361;-0,002732
8889;56,923533;;56,923533;56,923533;0;-0,000361;-0,001208;-0,000847
8890;56,923533;;56,923533;56,923894;0,000361;-0,001208;0,001569;0,002777
8891;56,923894;;56,923894;56,925463;0,001569;0,001569;0;-0,001569
8892;56,925463;;56,925463;56,925463;0;0;-0,005196;-0,005196
8893;56,925463;;56,925463;56,925463;0;-0,005196;0,005196;0,010392
8894;56,925463;;56,925463;56,930659;0,005196;0,005196;-0,002515;-0,007711
8895;56,930659;;56,930659;56,930659;0;-0,002515;0,002515;0,00503
8896;56,930659;;56,930659;56,933174;0,002515;0,002515;0;-0,002515
8897;56,933174;;56,933174;56,933174;0;0;-0,003574;-0,003574
8898;56,933174;;56,933174;56,933174;0;-0,003574;0,001583;0,005157
8899;56,933174;;56,933174;56,936748;0,003574;0,001583;0,001991;0,000408
8900;56,936748;;56,936748;56,938739;0,001991;0,001991;-0,0021;-0,004091
8901;56,938739;;56,938739;56,938739;0;-0,0021;0,0021;0,0042
8902;56,938739;;56,938739;56,940839;0,0021;0,0021;0;-0,0021
8903;56,940839;;56,940839;56,940839;0;0;-0,001683;-0,001683
8904;56,940839;;56,940839;56,940839;0;-0,001683;-0,005445;-0,003762
8905;56,940839;;56,940839;56,942522;0,001683;-0,005445;0,005531;0,010976
8906;56,942522;;56,942522;56,94965;0,007128;0,005531;0,001597;-0,003934
8907;56,94965;;56,94965;56,951247;0,001597;0,001597;0;-0,001597
8908;56,951247;;56,951247;56,951247;0;0;-0,000198;-0,000198
8909;56,951247;;56,951247;56,951247;0;-0,000198;-0,001169;-0,000971
8910;56,951247;;56,951247;56,951445;0,000198;-0,001169;0,001367;0,002536
8911;56,951445;;56,951445;56,952812;0,001367;0,001367;-0,006024;-0,007391
8912;56,952812;;56,952812;56,952812;0;-0,006024;0,006024;0,012048
8913;56,952812;;56,952812;56,958836;0,006024;0,006024;-0,001856;-0,00788
8914;56,958836;;56,958836;56,958836;0;-0,001856;0,001856;0,003712
8915;56,958836;;56,958836;56,960692;0,001856;0,001856;-0,004041;-0,005897
8916;56,960692;;56,960692;56,960692;0;-0,004041;0,003662;0,007703
8917;56,960692;;56,960692;56,964733;0,004041;0,003662;0,000379;-0,003283
8918;56,964733;;56,964733;56,965112;0,000379;0,000379;-0,001457;-0,001836
8919;56,965112;;56,965112;56,965112;0;-0,001457;-0,010209;-0,008752
8920;56,965112;;56,965112;56,966569;0,001457;-0,010209;-0,258222;-0,248013
8921;56,966569;;56,966569;56,978235;0,011666;-0,258222;0,269888;0,52811
8922;56,978235;;56,978235;57,248123;0,269888;0,269888;0;-0,269888
8923;57,248123;;57,248123;57,248123;0;0;-0,000972;-0,000972
8924;57,248123;;57,248123;57,248123;0;-0,000972;0,000972;0,001944
8925;57,248123;;57,248123;57,249095;0,000972;0,000972;0;-0,000972
8926;57,249095;;57,249095;57,249095;0;0;-0,01238;-0,01238
8927;57,249095;;57,249095;57,249095;0;-0,01238;-0,000753;0,011627
8928;57,249095;;57,249095;57,261475;0,01238;-0,000753;0,013133;0,013886
8929;57,261475;;57,261475;57,274608;0,013133;0,013133;0;-0,013133
8930;57,274608;;57,274608;57,274608;0;0;0;0
8931;57,274608;;57,274608;57,274608;0;0;0;0
8932;57,274608;;57,274608;57,274608;0;0;0;0
8933;57,274608;;57,274608;57,274608;0;0;0;0
8934;57,274608;;57,274608;57,274608;0;0;0;0
8935;57,274608;;57,274608;57,274608;0;0;0;0
8936;57,274608;;57,274608;57,274608;0;0;-0,001905;-0,001905
8937;57,274608;;57,274608;57,274608;0;-0,001905;0,001905;0,00381
8938;57,274608;;57,274608;57,276513;0,001905;0,001905;0;-0,001905
8939;57,276513;;57,276513;57,276513;0;0;0;0
8940;57,276513;;57,276513;57,276513;0;0;0;0
8941;57,276513;;57,276513;57,276513;0;0;0;0
8942;57,276513;;57,276513;57,276513;0;0;0;0
8943;57,276513;;57,276513;57,276513;0;0;0;0
8944;57,276513;;57,276513;57,276513;0;0;0;0
8945;57,276513;;57,276513;57,276513;0;0;0;0
8946;57,276513;;57,276513;57,276513;0;0;-0,000242;-0,000242
8947;57,276513;;57,276513;57,276513;0;-0,000242;0,000242;0,000484
8948;57,276513;;57,276513;57,276755;0,000242;0,000242;-0,000107;-0,000349
8949;57,276755;;57,276755;57,276755;0;-0,000107;-0,000163;-5,60E-05
8950;57,276755;;57,276755;57,276862;0,000107;-0,000163;-0,001001;-0,000838
8951;57,276862;;57,276862;57,277132;0,00027;-0,001001;0,001271;0,002272
8952;57,277132;;57,277132;57,278403;0,001271;0,001271;0;-0,001271
8953;57,278403;;57,278403;57,278403;0;0;0;0
8954;57,278403;;57,278403;57,278403;0;0;0;0
8955;57,278403;;57,278403;57,278403;0;0;0;0
8956;57,278403;;57,278403;57,278403;0;0;0;0
8957;57,278403;;57,278403;57,278403;0;0;0;0
8958;57,278403;;57,278403;57,278403;0;0;0;0
8959;57,278403;;57,278403;57,278403;0;0;0;0
8960;57,278403;;57,278403;57,278403;0;0;-0,000221;-0,000221
8961;57,278403;;57,278403;57,278403;0;-0,000221;0,000221;0,000442
8962;57,278403;;57,278403;57,278624;0,000221;0,000221;-0,000208;-0,000429
8963;57,278624;;57,278624;57,278624;0;-0,000208;-0,001226;-0,001018
8964;57,278624;;57,278624;57,278832;0,000208;-0,001226;0,001434;0,00266
8965;57,278832;;57,278832;57,280266;0,001434;0,001434;0;-0,001434
8966;57,280266;;57,280266;57,280266;0;0;0;0
8967;57,280266;;57,280266;57,280266;0;0;0;0
8968;57,280266;;57,280266;57,280266;0;0;0;0
8969;57,280266;;57,280266;57,280266;0;0;0;0
8970;57,280266;;57,280266;57,280266;0;0;0;0
8971;57,280266;;57,280266;57,280266;0;0;0;0
8972;57,280266;;57,280266;57,280266;0;0;0;0
8973;57,280266;;57,280266;57,280266;0;0;-0,000213;-0,000213
8974;57,280266;;57,280266;57,280266;0;-0,000213;0,000213;0,000426
8975;57,280266;;57,280266;57,280479;0,000213;0,000213;-0,00018;-0,000393
8976;57,280479;;57,280479;57,280479;0;-0,00018;-0,001302;-0,001122
8977;57,280479;;57,280479;57,280659;0,00018;-0,001302;0,001482;0,002784
8978;57,280659;;57,280659;57,282141;0,001482;0,001482;0;-0,001482
8979;57,282141;;57,282141;57,282141;0;0;0;0
8980;57,282141;;57,282141;57,282141;0;0;0;0
8981;57,282141;;57,282141;57,282141;0;0;0;0
8982;57,282141;;57,282141;57,282141;0;0;0;0
8983;57,282141;;57,282141;57,282141;0;0;0;0
8984;57,282141;;57,282141;57,282141;0;0;0;0
8985;57,282141;;57,282141;57,282141;0;0;0;0
8986;57,282141;;57,282141;57,282141;0;0;-0,000228;-0,000228
8987;57,282141;;57,282141;57,282141;0;-0,000228;0,000228;0,000456
8988;57,282141;;57,282141;57,282369;0,000228;0,000228;-0,000135;-0,000363
8989;57,282369;;57,282369;57,282369;0;-0,000135;-0,001397;-0,001262
8990;57,282369;;57,282369;57,282504;0,000135;-0,001397;0,001532;0,002929
8991;57,282504;;57,282504;57,284036;0,001532;0,001532;0;-0,001532
8992;57,284036;;57,284036;57,284036;0;0;0;0
8993;57,284036;;57,284036;57,284036;0;0;0;0
8994;57,284036;;57,284036;57,284036;0;0;0;0
8995;57,284036;;57,284036;57,284036;0;0;0;0
8996;57,284036;;57,284036;57,284036;0;0;0;0
8997;57,284036;;57,284036;57,284036;0;0;0;0
8998;57,284036;;57,284036;57,284036;0;0;0;0
8999;57,284036;;57,284036;57,284036;0;0;-0,000247;-0,000247
9000;57,284036;;57,284036;57,284036;0;-0,000247;0,000247;0,000494
9001;57,284036;;57,284036;57,284283;0,000247;0,000247;-0,000105;-0,000352
9002;57,284283;;57,284283;57,284283;0;-0,000105;-0,001404;-0,001299
9003;57,284283;;57,284283;57,284388;0,000105;-0,001404;0,001509;0,002913
9004;57,284388;;57,284388;57,285897;0,001509;0,001509;0;-0,001509
9005;57,285897;;57,285897;57,285897;0;0;0;0
9006;57,285897;;57,285897;57,285897;0;0;0;0
9007;57,285897;;57,285897;57,285897;0;0;0;0
9008;57,285897;;57,285897;57,285897;0;0;0;0
9009;57,285897;;57,285897;57,285897;0;0;0;0
9010;57,285897;;57,285897;57,285897;0;0;0;0
9011;57,285897;;57,285897;57,285897;0;0;0;0
9012;57,285897;;57,285897;57,285897;0;0;-0,00021;-0,00021
9013;57,285897;;57,285897;57,285897;0;-0,00021;0,00021;0,00042
9014;57,285897;;57,285897;57,286107;0,00021;0,00021;-0,000102;-0,000312
9015;57,286107;;57,286107;57,286107;0;-0,000102;-0,000152;-5,00E-05
9016;57,286107;;57,286107;57,286209;0,000102;-0,000152;-0,001338;-0,001186
9017;57,286209;;57,286209;57,286463;0,000254;-0,001338;0,001592;0,00293
9018;57,286463;;57,286463;57,288055;0,001592;0,001592;0;-0,001592
9019;57,288055;;57,288055;57,288055;0;0;0;0
9020;57,288055;;57,288055;57,288055;0;0;0;0
9021;57,288055;;57,288055;57,288055;0;0;0;0
9022;57,288055;;57,288055;57,288055;0;0;0;0
9023;57,288055;;57,288055;57,288055;0;0;0;0
9024;57,288055;;57,288055;57,288055;0;0;0;0
9025;57,288055;;57,288055;57,288055;0;0;0;0
9026;57,288055;;57,288055;57,288055;0;0;-0,000227;-0,000227
9027;57,288055;;57,288055;57,288055;0;-0,000227;0,000227;0,000454
9028;57,288055;;57,288055;57,288282;0,000227;0,000227;-0,000254;-0,000481
9029;57,288282;;57,288282;57,288282;0;-0,000254;-0,001114;-0,00086
9030;57,288282;;57,288282;57,288536;0,000254;-0,001114;0,001368;0,002482
9031;57,288536;;57,288536;57,289904;0,001368;0,001368;0;-0,001368
9032;57,289904;;57,289904;57,289904;0;0;0;0
9033;57,289904;;57,289904;57,289904;0;0;0;0
9034;57,289904;;57,289904;57,289904;0;0;0;0
9035;57,289904;;57,289904;57,289904;0;0;0;0
9036;57,289904;;57,289904;57,289904;0;0;0;0
9037;57,289904;;57,289904;57,289904;0;0;0;0
9038;57,289904;;57,289904;57,289904;0;0;0;0
9039;57,289904;;57,289904;57,289904;0;0;-0,000151;-0,000151
9040;57,289904;;57,289904;57,289904;0;-0,000151;0,000151;0,000302
9041;57,289904;;57,289904;57,290055;0,000151;0,000151;-0,000121;-0,000272
9042;57,290055;;57,290055;57,290055;0;-0,000121;-0,000945;-0,000824
9043;57,290055;;57,290055;57,290176;0,000121;-0,000945;0,001066;0,002011
9044;57,290176;;57,290176;57,291242;0,001066;0,001066;0;-0,001066
9045;57,291242;;57,291242;57,291242;0;0;0;0
9046;57,291242;;57,291242;57,291242;0;0;0;0
9047;57,291242;;57,291242;57,291242;0;0;0;0
9048;57,291242;;57,291242;57,291242;0;0;0;0
9049;57,291242;;57,291242;57,291242;0;0;0;0
9050;57,291242;;57,291242;57,291242;0;0;-0,000324;-0,000324
9051;57,291242;;57,291242;57,291242;0;-0,000324;-0,000658;-0,000334
9052;57,291242;;57,291242;57,291566;0,000324;-0,000658;0,000982;0,00164
9053;57,291566;;57,291566;57,292548;0,000982;0,000982;-0,006224;-0,007206
9054;57,292548;;57,292548;57,292548;0;-0,006224;-0,000687;0,005537
9055;57,292548;;57,292548;57,298772;0,006224;-0,000687;-0,018401;-0,017714
9056;57,298772;;57,298772;57,305683;0,006911;-0,018401;0,025312;0,043713
9057;57,305683;;57,305683;57,330995;0,025312;0,025312;-0,014238;-0,03955
9058;57,330995;;57,330995;57,330995;0;-0,014238;-0,117692;-0,103454
9059;57,330995;;57,330995;57,345233;0,014238;-0,117692;0,13193;0,249622
9060;57,345233;;57,345233;57,477163;0,13193;0,13193;0;-0,13193
9061;57,477163;;57,477163;57,477163;0;0;0;0
9062;57,477163;;57,477163;57,477163;0;0;-0,013234;-0,013234
9063;57,477163;;57,477163;57,477163;0;-0,013234;0,00278;0,016014
9064;57,477163;;57,477163;57,490397;0,013234;0,00278;0,010454;0,007674
9065;57,490397;;57,490397;57,500851;0,010454;0,010454;-0,003052;-0,013506
9066;57,500851;;57,500851;57,500851;0;-0,003052;0,003052;0,006104
9067;57,500851;;57,500851;57,503903;0,003052;0,003052;-0,00998;-0,013032
9068;57,503903;;57,503903;57,503903;0;-0,00998;0,006481;0,016461
